Dickson1981 re-simulation
(with phosphate)
0.0000000000000000	183.9962921365503234	25.000
0.0488749980455290	191.7595952816774343	25.000
0.0977499960910581	201.2979153636113665	25.000
0.1466249941365871	212.8335140351849759	25.000
0.1954999921821161	225.3644686580244070	25.000
0.2443749902276452	236.8711975700605308	25.000
0.2932499882731742	246.4372042246657202	25.000
0.3421249863187033	254.3077632592217583	25.000
0.3909999843642323	260.9407679909825220	25.000
0.4398749824097613	266.6931858975076466	25.000
0.4887499804552903	271.8104690942085995	25.000
0.5376249785008195	276.4606301160985709	25.000
0.5864999765463484	280.7620468091497514	25.000
0.6353749745918775	284.8010918146014205	25.000
0.6842499726374065	288.6434320035323253	25.000
0.7331249706829356	292.3409501200295608	25.000
0.7819999687284646	295.9364775286526310	25.000
0.8308749667739936	299.4669888189731068	25.000
0.8797499648195226	302.9659681793069694	25.000
0.9286249628650518	306.4651250176707435	25.000
0.9774999609105807	309.9965236981409475	25.000
1.0263749589561100	313.5938258870634741	25.000
1.0752499570016389	317.2946569267862174	25.000
1.1241249550471679	321.1430313687353078	25.000
1.1729999530926969	325.1927842153268102	25.000
1.2218749511382259	329.5133093762685235	25.000
1.2707499491837551	334.1978419766243178	25.000
1.3196249472292838	339.3783665113283519	25.000
1.3684999452748130	345.2522385496780544	25.000
1.4173749433203422	352.1334758859863427	25.000
1.4662499413658712	360.5572339398759141	25.000
1.5151249394114001	371.4785219904721316	25.000
1.5639999374569291	386.3354445144062765	25.000
1.6128749355024583	404.5342191828310092	25.000
1.6617499335479873	420.2671141032224114	25.000
1.7106249315935160	431.4752066502071557	25.000
1.7594999296390452	439.6536309073716211	25.000
1.8083749276845742	445.9802494001067998	25.000
1.8572499257301036	451.1077671632011743	25.000
1.9061249237756324	455.4071724385797211	25.000
1.9549999218211613	459.1041581209871083	25.000
2.0038749198666901	462.3446111510368155	25.000
2.0527499179122199	465.2278009068103870	25.000
2.1016249159577485	467.8240678475088998	25.000
2.1504999140032779	470.1848806018157916	25.000
2.1993749120488069	472.3492843363187035	25.000
2.2482499100943358	474.3472136787347608	25.000
2.2971249081398648	476.2023915257329350	25.000
2.3459999061853938	477.9337488671740175	25.000
2.3948749042309228	479.5567854510062489	25.000
2.4437499022764517	481.0841613766990577	25.000
